Alpha, Beta, Density, Flux
0.55,0.55,0.2402075,0.087105
0.55,0.55,0.2576925,0.0852325
0.55,0.55,0.2467075,0.0856575
0.55,0.55,0.2645825,0.0886025
0.55,0.55,0.2366875,0.0860525
0.55,0.55,0.24428,0.090265
0.55,0.55,0.23887,0.0852125
0.55,0.55,0.25518,0.088535
0.55,0.55,0.229695,0.08326
0.55,0.55,0.235465,0.0914425
0.55,0.6,0.2272,0.080645
0.55,0.6,0.23823,0.0867325
0.55,0.6,0.2369025,0.088495
0.55,0.6,0.23107,0.0828
0.55,0.6,0.2368425,0.0860575
0.55,0.6,0.2775875,0.079775
0.55,0.6,0.25134,0.0860175
0.55,0.6,0.2398275,0.0838525
0.55,0.6,0.25012,0.0909425
0.55,0.6,0.2539325,0.090325
0.55,0.65,0.2371925,0.0832525
0.55,0.65,0.2314475,0.0899075
0.55,0.65,0.220055,0.0808725
0.55,0.65,0.24615,0.0934525
0.55,0.65,0.2156375,0.0787075
0.55,0.65,0.2470475,0.08385
0.55,0.65,0.22821,0.0843525
0.55,0.65,0.277535,0.0942025
0.55,0.65,0.2390075,0.087125
0.55,0.65,0.26798,0.0897375
0.55,0.7,0.24153,0.086375
0.55,0.7,0.2604675,0.0917175
0.55,0.7,0.2558025,0.0909625
0.55,0.7,0.2601325,0.093255
0.55,0.7,0.24597,0.087435
0.55,0.7,0.29674,0.0786775
0.55,0.7,0.2259575,0.08035
0.55,0.7,0.2309725,0.084495
0.55,0.7,0.2336375,0.0868425
0.55,0.7,0.2418725,0.0846
0.55,0.75,0.24104,0.086925
0.55,0.75,0.2641825,0.0911825
0.55,0.75,0.29748,0.0842925
0.55,0.75,0.22629,0.081805
0.55,0.75,0.27481,0.08003
0.55,0.75,0.2314425,0.083455
0.55,0.75,0.2573975,0.0889825
0.55,0.75,0.22463,0.0811825
0.55,0.75,0.231935,0.0851225
0.55,0.75,0.2457975,0.086415
0.55,0.8,0.22775,0.0840575
0.55,0.8,0.2390975,0.0882375
0.55,0.8,0.229445,0.0837375
0.55,0.8,0.2537025,0.0882725
0.55,0.8,0.2613225,0.092175
0.55,0.8,0.22589,0.0871025
0.55,0.8,0.225015,0.082265
0.55,0.8,0.2321175,0.0873575
0.55,0.8,0.2343,0.0818125
0.55,0.8,0.2445625,0.0868725
0.55,0.85,0.2225025,0.0840175
0.55,0.85,0.236785,0.08518
0.55,0.85,0.24069,0.0903525
0.55,0.85,0.2509825,0.0821925
0.55,0.85,0.243085,0.0880575
0.55,0.85,0.2359975,0.08604
0.55,0.85,0.239485,0.081075
0.55,0.85,0.2459425,0.091645
0.55,0.85,0.2521725,0.0898875
0.55,0.85,0.23982,0.08289
0.55,0.9,0.2268375,0.0837125
0.55,0.9,0.2323775,0.08869
0.55,0.9,0.25533,0.081775
0.55,0.9,0.241215,0.086175
0.55,0.9,0.2380375,0.0859775
0.55,0.9,0.2394025,0.08703
0.55,0.9,0.253145,0.090505
0.55,0.9,0.266815,0.086175
0.55,0.9,0.2232575,0.083625
0.55,0.9,0.2267775,0.0823275
0.55,0.95,0.2264725,0.0804275
0.55,0.95,0.2282225,0.0852275
0.55,0.95,0.26704,0.0877375
0.55,0.95,0.2180375,0.0814475
0.55,0.95,0.23467,0.08716
0.55,0.95,0.237345,0.0877725
0.55,0.95,0.24566,0.0854975
0.55,0.95,0.238935,0.0883275
0.55,0.95,0.235035,0.087235
0.55,0.95,0.2505725,0.09064
0.6,0,0.813055,0.0233875
0.6,0,0.8351375,0.0234175
0.6,0,0.8349625,0.0233425
0.6,0,0.8243875,0.0232475
0.6,0,0.8318125,0.0233275
0.6,0,0.8278525,0.0232775
0.6,0,0.8271025,0.0233325
0.6,0,0.8095525,0.023215
0.6,0,0.808995,0.0232175
0.6,0,0.8160475,0.023175
0.6,0.05,0.578395,0.037435
0.6,0.05,0.617195,0.037165
0.6,0.05,0.6248775,0.0377925
0.6,0.05,0.601135,0.0400925
0.6,0.05,0.5765725,0.0402775
0.6,0.05,0.5737525,0.0423375
0.6,0.05,0.6318025,0.0365475
0.6,0.05,0.63261,0.036275
0.6,0.05,0.60128,0.036125
0.6,0.05,0.583085,0.0383075
0.6,0.1,0.397915,0.0508475
0.6,0.1,0.4227575,0.051525
0.6,0.1,0.48102,0.05435
0.6,0.1,0.4340625,0.0543875
0.6,0.1,0.4278975,0.050705
0.6,0.1,0.4445875,0.052285
0.6,0.1,0.3738925,0.0545025
0.6,0.1,0.4137275,0.05151
0.6,0.1,0.396475,0.0499925
0.6,0.1,0.479935,0.0481175
0.6,0.15,0.3828025,0.06287
0.6,0.15,0.3379225,0.0739075
0.6,0.15,0.3934925,0.0704775
0.6,0.15,0.32492,0.0613475
0.6,0.15,0.3812375,0.0700025
0.6,0.15,0.352895,0.057605
0.6,0.15,0.34608,0.059225
0.6,0.15,0.3702025,0.0633425
0.6,0.15,0.404965,0.05566
0.6,0.15,0.357605,0.05726
0.6,0.2,0.34759,0.07587
0.6,0.2,0.343755,0.074865
0.6,0.2,0.28501,0.08524
0.6,0.2,0.30496,0.0820075
0.6,0.2,0.2612225,0.0859775
0.6,0.2,0.2854,0.082665
0.6,0.2,0.356565,0.068145
0.6,0.2,0.272815,0.0806975
0.6,0.2,0.2615125,0.0842075
0.6,0.2,0.2401225,0.0837875
0.6,0.25,0.2591775,0.0862725
0.6,0.25,0.24519,0.0903125
0.6,0.25,0.2372225,0.084815
0.6,0.25,0.2366475,0.0833225
0.6,0.25,0.275665,0.087785
0.6,0.25,0.250625,0.083305
0.6,0.25,0.2373,0.0858025
0.6,0.25,0.2555,0.0933325
0.6,0.25,0.2749425,0.08805
0.6,0.25,0.2711525,0.0889225
0.6,0.3,0.253095,0.0852775
0.6,0.3,0.2678625,0.0910775
0.6,0.3,0.2424275,0.089215
0.6,0.3,0.2391775,0.085695
0.6,0.3,0.232625,0.0865575
0.6,0.3,0.24219,0.0879325
0.6,0.3,0.246535,0.0863875
0.6,0.3,0.2491325,0.0852025
0.6,0.3,0.2465,0.0923175
0.6,0.3,0.2339025,0.0810825
0.6,0.35,0.25837,0.091265
0.6,0.35,0.24476,0.08645
0.6,0.35,0.2267,0.084235
0.6,0.35,0.2462125,0.08926
0.6,0.35,0.2326375,0.0856425
0.6,0.35,0.23841,0.08788
0.6,0.35,0.2447925,0.08536
0.6,0.35,0.27069,0.0904725
0.6,0.35,0.2364125,0.08523
0.6,0.35,0.224525,0.0811375
0.6,0.4,0.25256,0.0909875
0.6,0.4,0.2287875,0.08176
0.6,0.4,0.2274225,0.0845325
0.6,0.4,0.2310075,0.0823125
0.6,0.4,0.245245,0.0881575
0.6,0.4,0.2881925,0.0709675
0.6,0.4,0.2425475,0.0847125
0.6,0.4,0.2582925,0.0924375
0.6,0.4,0.23447,0.08767
0.6,0.4,0.24407,0.088215
0.6,0.45,0.23222,0.08492
0.6,0.45,0.24363,0.0872775
0.6,0.45,0.2253775,0.08674
0.6,0.45,0.2340325,0.0861725
0.6,0.45,0.2384275,0.0847425
0.6,0.45,0.2371525,0.0851925
0.6,0.45,0.2540225,0.0878625
0.6,0.45,0.2322175,0.08449
0.6,0.45,0.2328375,0.0845825
0.6,0.45,0.2222625,0.083815
0.6,0.5,0.2157775,0.0766525
0.6,0.5,0.25167,0.08238
0.6,0.5,0.242465,0.0876075
0.6,0.5,0.2219175,0.08476
0.6,0.5,0.2225,0.0843425
0.6,0.5,0.2675975,0.08541
0.6,0.5,0.248195,0.0789975
0.6,0.5,0.2342375,0.086235
0.6,0.5,0.239345,0.0903725
0.6,0.5,0.2254125,0.082225
0.6,0.55,0.267225,0.084725
0.6,0.55,0.2376575,0.087505
0.6,0.55,0.241675,0.0909675
0.6,0.55,0.2409625,0.0815475
0.6,0.55,0.2444875,0.080025
0.6,0.55,0.2329225,0.0835225
0.6,0.55,0.23438,0.08762
0.6,0.55,0.2426525,0.0850375
0.6,0.55,0.2475325,0.087725
0.6,0.55,0.2377725,0.08987
0.6,0.6,0.242105,0.0913025
0.6,0.6,0.2368275,0.090025
0.6,0.6,0.29542,0.09242
0.6,0.6,0.24712,0.083015
0.6,0.6,0.2370125,0.08795
0.6,0.6,0.243545,0.0855025
0.6,0.6,0.266165,0.088695
0.6,0.6,0.22701,0.0846475
0.6,0.6,0.2338825,0.0863025
0.6,0.6,0.212565,0.0794125
0.6,0.65,0.2359175,0.0842875
0.6,0.65,0.23423,0.0826925
0.6,0.65,0.27706,0.0862025
0.6,0.65,0.24159,0.0836375
0.6,0.65,0.2796175,0.0824325
0.6,0.65,0.2273,0.0761725
0.6,0.65,0.2474475,0.0816775
0.6,0.65,0.25039,0.0900675
0.6,0.65,0.2368975,0.0830825
0.6,0.65,0.23623,0.0871575
0.6,0.7,0.27594,0.0880975
0.6,0.7,0.2617575,0.0831475
0.6,0.7,0.2264925,0.082505
0.6,0.7,0.2543775,0.08957
0.6,0.7,0.2503875,0.0859175
0.6,0.7,0.22518,0.0842175
0.6,0.7,0.2237025,0.0848625
0.6,0.7,0.2339825,0.0898325
0.6,0.7,0.2313525,0.08855
0.6,0.7,0.2333525,0.0855675
0.6,0.75,0.234555,0.0825475
0.6,0.75,0.24376,0.08201
0.6,0.75,0.2362325,0.0903075
0.6,0.75,0.2436425,0.079725
0.6,0.75,0.2221125,0.0828225
0.6,0.75,0.235095,0.083345
0.6,0.75,0.234425,0.086935
0.6,0.75,0.2488,0.08941
0.6,0.75,0.27601,0.08519
0.6,0.75,0.2457075,0.08606
0.6,0.8,0.2296075,0.0892325
0.6,0.8,0.259025,0.0889125
0.6,0.8,0.2876075,0.0823075
0.6,0.8,0.239845,0.089115
0.6,0.8,0.2687075,0.0906025
0.6,0.8,0.242195,0.0886475
0.6,0.8,0.2348425,0.0847175
0.6,0.8,0.24592,0.0850475
0.6,0.8,0.256885,0.0890325
0.6,0.8,0.2374825,0.0896125
0.6,0.85,0.236015,0.093525
0.6,0.85,0.23525,0.085015
0.6,0.85,0.25565,0.087305
0.6,0.85,0.2294575,0.0883925
0.6,0.85,0.239315,0.080925
0.6,0.85,0.2441625,0.0797625
0.6,0.85,0.24098,0.0878525
0.6,0.85,0.24821,0.084215
0.6,0.85,0.2176025,0.0833225
0.6,0.85,0.2484675,0.09163
0.6,0.9,0.2380775,0.0863525
0.6,0.9,0.234085,0.085745
0.6,0.9,0.2395975,0.0881325
0.6,0.9,0.246505,0.08683
0.6,0.9,0.2332925,0.07994
0.6,0.9,0.267325,0.07533
0.6,0.9,0.239485,0.086925
0.6,0.9,0.2694025,0.0920825
0.6,0.9,0.2250925,0.0840125
0.6,0.9,0.2262475,0.0859775
0.6,0.95,0.2393775,0.0899625
0.6,0.95,0.26961,0.0849925
0.6,0.95,0.24409,0.081985
0.6,0.95,0.226255,0.0822325
0.6,0.95,0.232995,0.0851575
0.6,0.95,0.23241,0.0902825
0.6,0.95,0.23746,0.0883975
0.6,0.95,0.2693825,0.08863
0.6,0.95,0.2405075,0.086305
0.6,0.95,0.254765,0.081385
0.65,0,0.82062,0.02352
0.65,0,0.835925,0.0230825
0.65,0,0.838175,0.023335
0.65,0,0.826885,0.0230825
0.65,0,0.8113425,0.0233575
0.65,0,0.8057325,0.0237025
0.65,0,0.82102,0.02343
0.65,0,0.832515,0.0233625
0.65,0,0.8308925,0.0233475
0.65,0,0.846615,0.0232975
0.65,0.05,0.6187325,0.0383875
0.65,0.05,0.6156375,0.03746
0.65,0.05,0.5982925,0.0389275
0.65,0.05,0.627515,0.0363425
0.65,0.05,0.591415,0.040285
0.65,0.05,0.58865,0.03954
0.65,0.05,0.587135,0.04045
0.65,0.05,0.6027975,0.0389975
0.65,0.05,0.589185,0.0395825
0.65,0.05,0.61485,0.038435
0.65,0.1,0.422435,0.05114
0.65,0.1,0.42926,0.051275
0.65,0.1,0.495935,0.0554225
0.65,0.1,0.425715,0.056755
0.65,0.1,0.4273125,0.049065
0.65,0.1,0.412325,0.0559525
0.65,0.1,0.4135875,0.0484475
0.65,0.1,0.4182675,0.050025
0.65,0.1,0.41676,0.049555
0.65,0.1,0.431655,0.0558
0.65,0.15,0.37471,0.06803
0.65,0.15,0.40035,0.06319
0.65,0.15,0.373985,0.054105
0.65,0.15,0.36348,0.06488
0.65,0.15,0.34562,0.0676125
0.65,0.15,0.348115,0.06811
0.65,0.15,0.3314925,0.057605
0.65,0.15,0.3542925,0.0523025
0.65,0.15,0.3437925,0.070195
0.65,0.15,0.36091,0.05997
0.65,0.2,0.2449425,0.08421
0.65,0.2,0.3018275,0.0770725
0.65,0.2,0.2512675,0.08348
0.65,0.2,0.2645025,0.0880925
0.65,0.2,0.289085,0.0851425
0.65,0.2,0.245305,0.0765275
0.65,0.2,0.3627475,0.082215
0.65,0.2,0.266195,0.0893225
0.65,0.2,0.2886575,0.0859225
0.65,0.2,0.3706925,0.071795
0.65,0.25,0.24168,0.0878
0.65,0.25,0.22648,0.08563
0.65,0.25,0.284465,0.093265
0.65,0.25,0.2371925,0.08616
0.65,0.25,0.226845,0.085545
0.65,0.25,0.239755,0.08364
0.65,0.25,0.2320825,0.0847575
0.65,0.25,0.2396625,0.08534
0.65,0.25,0.2595625,0.0857775
0.65,0.25,0.3113825,0.0801525
0.65,0.3,0.25465,0.087105
0.65,0.3,0.23497,0.0869275
0.65,0.3,0.238095,0.08245
0.65,0.3,0.2447575,0.0872675
0.65,0.3,0.2482975,0.0874125
0.65,0.3,0.2492175,0.0897175
0.65,0.3,0.287655,0.0696025
0.65,0.3,0.2527225,0.08943
0.65,0.3,0.2486925,0.08974
0.65,0.3,0.2382875,0.088225
0.65,0.35,0.2424475,0.08253
0.65,0.35,0.2493875,0.0885625
0.65,0.35,0.2784,0.0861325
0.65,0.35,0.2260675,0.0836675
0.65,0.35,0.24125,0.08569
0.65,0.35,0.26171,0.0924725
0.65,0.35,0.259305,0.087305
0.65,0.35,0.219665,0.082845
0.65,0.35,0.24448,0.0862925
0.65,0.35,0.2327775,0.0861625
0.65,0.4,0.248305,0.0838925
0.65,0.4,0.3052075,0.0670475
0.65,0.4,0.257225,0.08759
0.65,0.4,0.23656,0.083555
0.65,0.4,0.259065,0.093395
0.65,0.4,0.2395575,0.09032
0.65,0.4,0.2505875,0.0862225
0.65,0.4,0.222695,0.0870675
0.65,0.4,0.245345,0.086645
0.65,0.4,0.244375,0.0866625
0.65,0.45,0.26573,0.0844625
0.65,0.45,0.22782,0.0845275
0.65,0.45,0.2172975,0.08193
0.65,0.45,0.2433575,0.090605
0.65,0.45,0.240275,0.0852025
0.65,0.45,0.23182,0.0786175
0.65,0.45,0.2482375,0.0856825
0.65,0.45,0.25932,0.080065
0.65,0.45,0.2398425,0.0878925
0.65,0.45,0.240625,0.0924575
0.65,0.5,0.26232,0.0903225
0.65,0.5,0.23621,0.0818075
0.65,0.5,0.231995,0.084825
0.65,0.5,0.2686375,0.0901925
0.65,0.5,0.2382425,0.08914
0.65,0.5,0.26468,0.0839175
0.65,0.5,0.2371075,0.088095
0.65,0.5,0.243135,0.088285
0.65,0.5,0.243975,0.0838925
0.65,0.5,0.2313875,0.0831225
0.65,0.55,0.2296575,0.084655
0.65,0.55,0.2449925,0.08406
0.65,0.55,0.2446525,0.0860025
0.65,0.55,0.259775,0.087085
0.65,0.55,0.25537,0.09337
0.65,0.55,0.241785,0.09115
0.65,0.55,0.2325625,0.0871525
0.65,0.55,0.2343875,0.0781075
0.65,0.55,0.234165,0.087355
0.65,0.55,0.240035,0.086005
0.65,0.6,0.2336625,0.0806
0.65,0.6,0.25965,0.0850375
0.65,0.6,0.2331725,0.08976
0.65,0.6,0.265765,0.090785
0.65,0.6,0.239795,0.082385
0.65,0.6,0.2491425,0.091125
0.65,0.6,0.261695,0.084925
0.65,0.6,0.23748,0.0865075
0.65,0.6,0.2242925,0.083765
0.65,0.6,0.264105,0.082055
0.65,0.65,0.2433475,0.083715
0.65,0.65,0.22018,0.0784775
0.65,0.65,0.2400925,0.0907525
0.65,0.65,0.2498175,0.0865175
0.65,0.65,0.2313125,0.08462
0.65,0.65,0.2388275,0.0870325
0.65,0.65,0.25128,0.091915
0.65,0.65,0.2655525,0.088955
0.65,0.65,0.2418375,0.09133
0.65,0.65,0.2367975,0.0864625
0.65,0.7,0.2760925,0.08941
0.65,0.7,0.236065,0.08533
0.65,0.7,0.23602,0.0860775
0.65,0.7,0.2283875,0.0888425
0.65,0.7,0.2370875,0.0879075
0.65,0.7,0.234215,0.077485
0.65,0.7,0.2468175,0.087665
0.65,0.7,0.2505375,0.09286
0.65,0.7,0.2427025,0.0839875
0.65,0.7,0.2162525,0.082015
0.65,0.75,0.25429,0.0867625
0.65,0.75,0.234555,0.0864175
0.65,0.75,0.2213775,0.08624
0.65,0.75,0.2350375,0.0860025
0.65,0.75,0.2339425,0.085205
0.65,0.75,0.286915,0.08563
0.65,0.75,0.2436975,0.0839875
0.65,0.75,0.2404975,0.088595
0.65,0.75,0.253895,0.0825625
0.65,0.75,0.225215,0.080345
0.65,0.8,0.2566375,0.084875
0.65,0.8,0.2295725,0.0836425
0.65,0.8,0.2188425,0.0812175
0.65,0.8,0.2309325,0.08583
0.65,0.8,0.24561,0.08868
0.65,0.8,0.24545,0.08369
0.65,0.8,0.23488,0.0838175
0.65,0.8,0.313385,0.06756
0.65,0.8,0.2260025,0.0859475
0.65,0.8,0.2493725,0.0898925
0.65,0.85,0.25082,0.09049
0.65,0.85,0.2575225,0.08925
0.65,0.85,0.2384175,0.0827125
0.65,0.85,0.2369325,0.08891
0.65,0.85,0.2387125,0.0859725
0.65,0.85,0.24145,0.0857975
0.65,0.85,0.2494625,0.0908775
0.65,0.85,0.227825,0.0819925
0.65,0.85,0.24693,0.0881725
0.65,0.85,0.2309425,0.085905
0.65,0.9,0.2263375,0.083485
0.65,0.9,0.239755,0.082355
0.65,0.9,0.26259,0.0843075
0.65,0.9,0.237095,0.081425
0.65,0.9,0.2247,0.0799025
0.65,0.9,0.24825,0.0900075
0.65,0.9,0.2429925,0.0876725
0.65,0.9,0.2291875,0.08553
0.65,0.9,0.25432,0.0933375
0.65,0.9,0.2348675,0.083995
0.65,0.95,0.243975,0.08898
0.65,0.95,0.23051,0.0850675
0.65,0.95,0.2526025,0.0896975
0.65,0.95,0.2394525,0.08666
0.65,0.95,0.2230975,0.08636
0.65,0.95,0.2582925,0.080045
0.65,0.95,0.244115,0.0909925
0.65,0.95,0.249845,0.090655
0.65,0.95,0.2421,0.0927075
0.65,0.95,0.2450125,0.08666
0.7,0,0.8449225,0.023365
0.7,0,0.8133175,0.0234575
0.7,0,0.8285625,0.0234225
0.7,0,0.8247775,0.0231975
0.7,0,0.826895,0.02336
0.7,0,0.80465,0.0235
0.7,0,0.7949925,0.023495
0.7,0,0.8259175,0.0233025
0.7,0,0.8312325,0.0232675
0.7,0,0.8212725,0.0234625
0.7,0.05,0.619105,0.0379875
0.7,0.05,0.6351775,0.0366925
0.7,0.05,0.6135775,0.03619
0.7,0.05,0.593965,0.038765
0.7,0.05,0.6076125,0.038425
0.7,0.05,0.6126825,0.038345
0.7,0.05,0.6244875,0.0385325
0.7,0.05,0.634095,0.0358225
0.7,0.05,0.6393325,0.0353775
0.7,0.05,0.6126875,0.03732
0.7,0.1,0.46242,0.054155
0.7,0.1,0.4525,0.053255
0.7,0.1,0.3853625,0.0544625
0.7,0.1,0.44435,0.0495375
0.7,0.1,0.4191375,0.05243
0.7,0.1,0.4451475,0.0512925
0.7,0.1,0.4174725,0.0471925
0.7,0.1,0.4061425,0.0567225
0.7,0.1,0.4209775,0.0471875
0.7,0.1,0.39856,0.05234
0.7,0.15,0.3735875,0.0670725
0.7,0.15,0.34557,0.067675
0.7,0.15,0.3345475,0.0631075
0.7,0.15,0.37995,0.0634925
0.7,0.15,0.3124525,0.06479
0.7,0.15,0.376245,0.058895
0.7,0.15,0.3837625,0.0719325
0.7,0.15,0.38585,0.0730375
0.7,0.15,0.3446125,0.0614375
0.7,0.15,0.3447125,0.068115
0.7,0.2,0.23562,0.0813675
0.7,0.2,0.2642925,0.08734
0.7,0.2,0.2642175,0.0874475
0.7,0.2,0.2966775,0.0867425
0.7,0.2,0.230595,0.0812975
0.7,0.2,0.2977425,0.08747
0.7,0.2,0.245345,0.0805725
0.7,0.2,0.25587,0.0866625
0.7,0.2,0.2821425,0.084255
0.7,0.2,0.3624975,0.0710425
0.7,0.25,0.2414425,0.087435
0.7,0.25,0.267325,0.0881975
0.7,0.25,0.300175,0.084875
0.7,0.25,0.2534375,0.08635
0.7,0.25,0.24444,0.0882675
0.7,0.25,0.239315,0.0859975
0.7,0.25,0.223305,0.07924
0.7,0.25,0.3169525,0.076555
0.7,0.25,0.2574325,0.08847
0.7,0.25,0.2469475,0.0882
0.7,0.3,0.2508875,0.08912
0.7,0.3,0.2387125,0.0899575
0.7,0.3,0.24543,0.0888725
0.7,0.3,0.242015,0.0857875
0.7,0.3,0.239585,0.085185
0.7,0.3,0.272505,0.0909675
0.7,0.3,0.2740725,0.0882525
0.7,0.3,0.2467225,0.0905
0.7,0.3,0.256135,0.0822
0.7,0.3,0.2365725,0.0858525
0.7,0.35,0.2828725,0.0876475
0.7,0.35,0.23878,0.0893575
0.7,0.35,0.240485,0.089065
0.7,0.35,0.2383575,0.08619
0.7,0.35,0.2361925,0.0857775
0.7,0.35,0.277165,0.09134
0.7,0.35,0.255565,0.0873975
0.7,0.35,0.251595,0.0875675
0.7,0.35,0.236575,0.087755
0.7,0.35,0.2479075,0.0863575
0.7,0.4,0.2541925,0.0827775
0.7,0.4,0.232305,0.0829825
0.7,0.4,0.2316875,0.0867275
0.7,0.4,0.2358675,0.08476
0.7,0.4,0.2510875,0.08914
0.7,0.4,0.2424625,0.0872225
0.7,0.4,0.2333525,0.08397
0.7,0.4,0.2523575,0.0887975
0.7,0.4,0.238345,0.0885425
0.7,0.4,0.2280675,0.082535
0.7,0.45,0.2324225,0.0893775
0.7,0.45,0.249895,0.08709
0.7,0.45,0.2543,0.08814
0.7,0.45,0.256605,0.091215
0.7,0.45,0.235725,0.0911975
0.7,0.45,0.2481975,0.081175
0.7,0.45,0.244375,0.086735
0.7,0.45,0.2242,0.0863975
0.7,0.45,0.272615,0.08901
0.7,0.45,0.2387675,0.0856125
0.7,0.5,0.2288825,0.08533
0.7,0.5,0.2612625,0.085905
0.7,0.5,0.2382725,0.08459
0.7,0.5,0.2483675,0.0941225
0.7,0.5,0.2363325,0.0871625
0.7,0.5,0.2315725,0.0864475
0.7,0.5,0.248885,0.0922125
0.7,0.5,0.2469475,0.0832075
0.7,0.5,0.2464425,0.0896775
0.7,0.5,0.264,0.08154
0.7,0.55,0.224085,0.0837625
0.7,0.55,0.24608,0.082275
0.7,0.55,0.2412325,0.087715
0.7,0.55,0.2361,0.08889
0.7,0.55,0.240935,0.08665
0.7,0.55,0.25126,0.08642
0.7,0.55,0.24331,0.086515
0.7,0.55,0.2207825,0.083765
0.7,0.55,0.22846,0.0810075
0.7,0.55,0.2669275,0.0812375
0.7,0.6,0.23167,0.0919725
0.7,0.6,0.247465,0.085495
0.7,0.6,0.241795,0.0764425
0.7,0.6,0.24231,0.0856575
0.7,0.6,0.2381625,0.0853825
0.7,0.6,0.2368575,0.0891225
0.7,0.6,0.2525625,0.0885625
0.7,0.6,0.2424125,0.088665
0.7,0.6,0.247215,0.0857225
0.7,0.6,0.2847975,0.07376
0.7,0.65,0.230775,0.0839525
0.7,0.65,0.2372075,0.0904825
0.7,0.65,0.24895,0.090315
0.7,0.65,0.2285475,0.0842825
0.7,0.65,0.24081,0.084445
0.7,0.65,0.2399125,0.08848
0.7,0.65,0.2420525,0.0924475
0.7,0.65,0.2820475,0.08212
0.7,0.65,0.24456,0.09232
0.7,0.65,0.251705,0.0919225
0.7,0.7,0.2276725,0.08349
0.7,0.7,0.2536425,0.0876
0.7,0.7,0.23219,0.082195
0.7,0.7,0.2280175,0.084725
0.7,0.7,0.2256775,0.0824125
0.7,0.7,0.2234575,0.0833275
0.7,0.7,0.2471675,0.087515
0.7,0.7,0.231655,0.0841275
0.7,0.7,0.303155,0.0617
0.7,0.7,0.2366025,0.0835425
0.7,0.75,0.2382125,0.0832875
0.7,0.75,0.2469,0.08991
0.7,0.75,0.22708,0.08815
0.7,0.75,0.23476,0.0853225
0.7,0.75,0.2533525,0.0902425
0.7,0.75,0.2139975,0.0806475
0.7,0.75,0.249415,0.0873925
0.7,0.75,0.270805,0.0830775
0.7,0.75,0.221745,0.082865
0.7,0.75,0.2626275,0.0926125
0.7,0.8,0.2636875,0.090605
0.7,0.8,0.2490825,0.0930525
0.7,0.8,0.2271,0.0851975
0.7,0.8,0.2457625,0.0884025
0.7,0.8,0.2330225,0.0874325
0.7,0.8,0.229765,0.0855
0.7,0.8,0.23162,0.0866875
0.7,0.8,0.2725325,0.08408
0.7,0.8,0.2312925,0.0819925
0.7,0.8,0.2265875,0.08343
0.7,0.85,0.253075,0.0910325
0.7,0.85,0.25336,0.08574
0.7,0.85,0.2409375,0.089275
0.7,0.85,0.2277,0.086655
0.7,0.85,0.233145,0.0844875
0.7,0.85,0.251095,0.0807025
0.7,0.85,0.23754,0.0791975
0.7,0.85,0.24956,0.0888175
0.7,0.85,0.2245025,0.08913
0.7,0.85,0.2349475,0.0817825
0.7,0.9,0.262285,0.0875175
0.7,0.9,0.2437275,0.0895
0.7,0.9,0.22838,0.08438
0.7,0.9,0.22673,0.085225
0.7,0.9,0.2201075,0.0818025
0.7,0.9,0.2400875,0.090135
0.7,0.9,0.2533075,0.0871725
0.7,0.9,0.23012,0.08838
0.7,0.9,0.2557775,0.086515
0.7,0.9,0.23471,0.0782
0.7,0.95,0.2323275,0.08623
0.7,0.95,0.2390375,0.0916875
0.7,0.95,0.341515,0.081765
0.7,0.95,0.2396475,0.08318
0.7,0.95,0.2264425,0.0814525
0.7,0.95,0.2352075,0.08495
0.7,0.95,0.2224675,0.0839875
0.7,0.95,0.2638625,0.0896475
0.7,0.95,0.229565,0.0852375
0.7,0.95,0.221315,0.084835
0.75,0,0.8208925,0.023195
0.75,0,0.8218275,0.0232425
0.75,0,0.841895,0.023375
0.75,0,0.8233525,0.0233925
0.75,0,0.8269975,0.023215
0.75,0,0.83,0.023175
0.75,0,0.814045,0.0234925
0.75,0,0.8193325,0.0234625
0.75,0,0.817405,0.0234275
0.75,0,0.83737,0.0234925
0.75,0.05,0.59878,0.0392275
0.75,0.05,0.6156975,0.038755
0.75,0.05,0.6289925,0.036455
0.75,0.05,0.63472,0.03615
0.75,0.05,0.6258525,0.036965
0.75,0.05,0.6135725,0.035505
0.75,0.05,0.58865,0.037365
0.75,0.05,0.6110275,0.0375475
0.75,0.05,0.59708,0.0399825
0.75,0.05,0.625445,0.0376075
0.75,0.1,0.45237,0.0503375
0.75,0.1,0.4250425,0.052625
0.75,0.1,0.408095,0.05202
0.75,0.1,0.4471125,0.05291
0.75,0.1,0.4131275,0.05255
0.75,0.1,0.4456525,0.0513675
0.75,0.1,0.43406,0.0499525
0.75,0.1,0.40088,0.0563225
0.75,0.1,0.420135,0.05175
0.75,0.1,0.4651525,0.051065
0.75,0.15,0.3644625,0.06335
0.75,0.15,0.363625,0.0558325
0.75,0.15,0.3521575,0.0685975
0.75,0.15,0.3418425,0.0630575
0.75,0.15,0.3910775,0.0581825
0.75,0.15,0.416465,0.060305
0.75,0.15,0.383235,0.063585
0.75,0.15,0.3334675,0.0606425
0.75,0.15,0.36789,0.0694575
0.75,0.15,0.27886,0.074685
0.75,0.2,0.263015,0.08549
0.75,0.2,0.3000075,0.0847075
0.75,0.2,0.2806275,0.090085
0.75,0.2,0.240205,0.0812575
0.75,0.2,0.239925,0.0815425
0.75,0.2,0.24115,0.0827125
0.75,0.2,0.33491,0.0860925
0.75,0.2,0.243235,0.0880925
